,title,link,link_alternative,link_icon,summary,ondemand,generationdate,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,illuminationazimuthangle,illuminationzenithangle,vegetationpercentage,notvegetatedpercentage,waterpercentage,unclassifiedpercentage,mediumprobacloudspercentage,highprobacloudspercentage,snowicepercentage,cloudcoverpercentage,level1cpdiidentifier,gmlfootprint,footprint,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,datastripidentifier,granuleidentifier,identifier,uuid
a5e1b7b0-cbae-45ea-a09e-ada15028660a,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWF_20220829T092640,https://scihub.copernicus.eu/dhus/odata/v1/Products('a5e1b7b0-cbae-45ea-a09e-ada15028660a')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('a5e1b7b0-cbae-45ea-a09e-ada15028660a')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('a5e1b7b0-cbae-45ea-a09e-ada15028660a')/Products('Quicklook')/$value,"Date: 2022-08-29T07:46:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.03 GB",false,2022-08-29 09:26:40,2022-08-29 07:46:09.024,2022-08-29 07:46:09.024,2022-08-29 12:45:20.713,28618,135,167.204884450805,50.2963820727596,99.342406,0.477785,0.179806,1e-05,0.0,0.0,0.0,0.0,S2B_OPER_MSI_L1C_TL_2BPS_20220829T083818_A028618_T39VWF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>59.123050955109214,50.999650555189476 59.263793123545824,51.0805618204138 59.407783696152975,51.16420269725208 59.53657059823068,51.2395338508084 59.52395928805147,52.94054272164881 58.53843884615826,52.88578373873368 58.55228106680046,50.99965633587482 59.123050955109214,50.999650555189476</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((52.88578373873368 58.53843884615826, 52.94054272164881 59.52395928805147, 51.2395338508084 59.53657059823068, 51.16420269725208 59.407783696152975, 51.0805618204138 59.263793123545824, 50.999650555189476 59.123050955109214, 50.99965633587482 58.55228106680046, 52.88578373873368 58.53843884615826)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWF_20220829T092640.SAFE,Multi-Spectral Instrument,MSI,1.03 GB,GS2B_20220829T074609_028618_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220829T092640_S20220829T075213_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220829T092640_A028618_T39VWF_N04.00,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWF_20220829T092640,a5e1b7b0-cbae-45ea-a09e-ada15028660a
87205eea-061c-4d87-ac92-fa864ed0892b,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWE_20220829T092640,https://scihub.copernicus.eu/dhus/odata/v1/Products('87205eea-061c-4d87-ac92-fa864ed0892b')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('87205eea-061c-4d87-ac92-fa864ed0892b')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('87205eea-061c-4d87-ac92-fa864ed0892b')/Products('Quicklook')/$value,"Date: 2022-08-29T07:46:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.07 GB",false,2022-08-29 09:26:40,2022-08-29 07:46:09.024,2022-08-29 07:46:09.024,2022-08-29 12:41:41.640,28618,135,167.082847163426,49.4170994734893,92.402512,7.451405,0.135852,0.000279,0.000873,0.000119,0.00032800000000000006,0.009622,S2B_OPER_MSI_L1C_TL_2BPS_20220829T083818_A028618_T39VWE_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>58.64065618624541,50.99965546807585 58.62676614994718,52.89054214964335 57.6410797267632,52.83901160496971 57.65444945078362,50.999664865532544 58.64065618624541,50.99965546807585</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((52.83901160496971 57.6410797267632, 52.89054214964335 58.62676614994718, 50.99965546807585 58.64065618624541, 50.999664865532544 57.65444945078362, 52.83901160496971 57.6410797267632)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWE_20220829T092640.SAFE,Multi-Spectral Instrument,MSI,1.07 GB,GS2B_20220829T074609_028618_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220829T092640_S20220829T075213_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220829T092640_A028618_T39VWE_N04.00,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWE_20220829T092640,87205eea-061c-4d87-ac92-fa864ed0892b
5012e097-2ff9-4015-b143-6d65ed012041,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWG_20220829T092640,https://scihub.copernicus.eu/dhus/odata/v1/Products('5012e097-2ff9-4015-b143-6d65ed012041')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('5012e097-2ff9-4015-b143-6d65ed012041')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('5012e097-2ff9-4015-b143-6d65ed012041')/Products('Quicklook')/$value,"Date: 2022-08-29T07:46:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 852.57 MB",false,2022-08-29 09:26:40,2022-08-29 07:46:09.024,2022-08-29 07:46:09.024,2022-08-29 12:39:32.635,28618,135,167.322688662576,51.1761723387347,99.43185999999999,0.449819,0.117275,0.001046,0.0,0.0,0.0,0.0,S2B_OPER_MSI_L1C_TL_2BPS_20220829T083818_A028618_T39VWG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>59.449127071034546,51.188385623244514 59.55175057059808,51.24841305211646 59.69569743807448,51.33331772034124 59.83967806357551,51.418794121135846 59.98357961989522,51.505370646049286 60.12747632508774,51.59234617148797 60.27136591826181,51.679870831078496 60.415112210375234,51.76857753701643 60.43063279857303,51.77819327775828 60.42153954009546,52.99379319318874 59.43618535955448,52.93551326683086 59.449127071034546,51.188385623244514</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((52.93551326683086 59.43618535955448, 52.99379319318874 60.42153954009546, 51.77819327775828 60.43063279857303, 51.76857753701643 60.415112210375234, 51.679870831078496 60.27136591826181, 51.59234617148797 60.12747632508774, 51.505370646049286 59.98357961989522, 51.418794121135846 59.83967806357551, 51.33331772034124 59.69569743807448, 51.24841305211646 59.55175057059808, 51.188385623244514 59.449127071034546, 52.93551326683086 59.43618535955448)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWG_20220829T092640.SAFE,Multi-Spectral Instrument,MSI,852.57 MB,GS2B_20220829T074609_028618_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220829T092640_S20220829T075213_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220829T092640_A028618_T39VWG_N04.00,S2B_MSIL2A_20220829T074609_N0400_R135_T39VWG_20220829T092640,5012e097-2ff9-4015-b143-6d65ed012041
400e209f-8672-47bd-9269-d17f72ff5c43,S2B_MSIL2A_20220829T074609_N0400_R135_T39VVF_20220829T092640,https://scihub.copernicus.eu/dhus/odata/v1/Products('400e209f-8672-47bd-9269-d17f72ff5c43')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('400e209f-8672-47bd-9269-d17f72ff5c43')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('400e209f-8672-47bd-9269-d17f72ff5c43')/Products('Quicklook')/$value,"Date: 2022-08-29T07:46:09.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 149.61 MB",false,2022-08-29 09:26:40,2022-08-29 07:46:09.024,2022-08-29 07:46:09.024,2022-08-29 12:35:16.702,28618,135,165.009572535306,50.5109492547344,86.380428,1.333051,0.86185,0.028283,2.101788,1.629722,0.0,11.381233,S2B_OPER_MSI_L1C_TL_2BPS_20220829T083818_A028618_T39VVF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>58.5491827334057,50.67255626552937 58.62366199320083,50.71504620745704 58.68714717704061,50.75127988371655 58.83146101529356,50.8335038375152 58.97563002425749,50.91542247955002 59.11972544814698,50.99773875449168 59.263793123545824,51.0805618204138 59.407783696152975,51.16420269725208 59.4211180524094,51.172002344751334 58.552171622135866,51.16770767920351 58.5491827334057,50.67255626552937</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((50.67255626552937 58.5491827334057, 51.16770767920351 58.552171622135866, 51.172002344751334 59.4211180524094, 51.16420269725208 59.407783696152975, 51.0805618204138 59.263793123545824, 50.99773875449168 59.11972544814698, 50.91542247955002 58.97563002425749, 50.8335038375152 58.83146101529356, 50.75127988371655 58.68714717704061, 50.71504620745704 58.62366199320083, 50.67255626552937 58.5491827334057)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220829T074609_N0400_R135_T39VVF_20220829T092640.SAFE,Multi-Spectral Instrument,MSI,149.61 MB,GS2B_20220829T074609_028618_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220829T092640_S20220829T075213_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220829T092640_A028618_T39VVF_N04.00,S2B_MSIL2A_20220829T074609_N0400_R135_T39VVF_20220829T092640,400e209f-8672-47bd-9269-d17f72ff5c43
ef7dd6b6-ad25-4f24-905e-b15ca18e44bb,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDH_20220828T144807,https://scihub.copernicus.eu/dhus/odata/v1/Products('ef7dd6b6-ad25-4f24-905e-b15ca18e44bb')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('ef7dd6b6-ad25-4f24-905e-b15ca18e44bb')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('ef7dd6b6-ad25-4f24-905e-b15ca18e44bb')/Products('Quicklook')/$value,"Date: 2022-08-28T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 291.40 MB",false,2022-08-28 14:48:07,2022-08-28 09:06:11.024,2022-08-28 09:06:11.024,2022-08-28 16:41:15.545,37513,50,175.202590530954,51.2658799597552,91.080183,0.563531,4.004643,4.1e-05,0.045361,0.007206,0.0,4.351601,S2A_OPER_MSI_L1C_TL_ATOS_20220828T111222_A037513_T37VDH_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>61.32737927229732,38.06392653576428 61.31273846112448,38.05129367543072 61.17304532061552,37.93243617891914 61.0332995668558,37.81499915252018 60.89348033262033,37.69843267590727 60.75354754199019,37.58277765140838 60.613479517719554,37.46793368336501 60.47333416092332,37.35353895349445 60.33663806832114,37.242817607106026 60.336300316820406,37.187875380367885 61.3215912623266,37.131248234558186 61.32737927229732,38.06392653576428</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.187875380367885 60.336300316820406, 37.242817607106026 60.33663806832114, 37.35353895349445 60.47333416092332, 37.46793368336501 60.613479517719554, 37.58277765140838 60.75354754199019, 37.69843267590727 60.89348033262033, 37.81499915252018 61.0332995668558, 37.93243617891914 61.17304532061552, 38.05129367543072 61.31273846112448, 38.06392653576428 61.32737927229732, 37.131248234558186 61.3215912623266, 37.187875380367885 60.336300316820406)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDH_20220828T144807.SAFE,Multi-Spectral Instrument,MSI,291.40 MB,GS2A_20220828T090611_037513_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220828T144807_S20220828T091109_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220828T144807_A037513_T37VDH_N04.00,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDH_20220828T144807,ef7dd6b6-ad25-4f24-905e-b15ca18e44bb
3d77a236-e572-4722-8c66-c43fbefeb3b9,S2A_MSIL2A_20220828T090611_N0400_R050_T37VCH_20220828T144807,https://scihub.copernicus.eu/dhus/odata/v1/Products('3d77a236-e572-4722-8c66-c43fbefeb3b9')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('3d77a236-e572-4722-8c66-c43fbefeb3b9')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('3d77a236-e572-4722-8c66-c43fbefeb3b9')/Products('Quicklook')/$value,"Date: 2022-08-28T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.02 GB",false,2022-08-28 14:48:07,2022-08-28 09:06:11.024,2022-08-28 09:06:11.024,2022-08-28 16:41:05.035,37513,50,172.910344889963,51.3337675417253,84.631431,0.572409,14.794917,0.00102,0.00023,0.0,0.0,0.00023,S2A_OPER_MSI_L1C_TL_ATOS_20220828T111222_A037513_T37VCH_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>60.4796777202028,37.35871693274958 60.47333416092332,37.35353895349445 60.33616512951065,37.242434535279614 60.29934910487688,35.3803717737941 61.28312570489431,35.26749797615466 61.32399444059568,37.31496097737929 60.4796777202028,37.35871693274958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((35.3803717737941 60.29934910487688, 37.242434535279614 60.33616512951065, 37.35353895349445 60.47333416092332, 37.35871693274958 60.4796777202028, 37.31496097737929 61.32399444059568, 35.26749797615466 61.28312570489431, 35.3803717737941 60.29934910487688)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220828T090611_N0400_R050_T37VCH_20220828T144807.SAFE,Multi-Spectral Instrument,MSI,1.02 GB,GS2A_20220828T090611_037513_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220828T144807_S20220828T091109_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220828T144807_A037513_T37VCH_N04.00,S2A_MSIL2A_20220828T090611_N0400_R050_T37VCH_20220828T144807,3d77a236-e572-4722-8c66-c43fbefeb3b9
bb7c8535-1d9e-4f08-8917-dccd18e66041,S2A_MSIL2A_20220828T090611_N0400_R050_T37VEK_20220828T144807,https://scihub.copernicus.eu/dhus/odata/v1/Products('bb7c8535-1d9e-4f08-8917-dccd18e66041')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('bb7c8535-1d9e-4f08-8917-dccd18e66041')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('bb7c8535-1d9e-4f08-8917-dccd18e66041')/Products('Quicklook')/$value,"Date: 2022-08-28T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 165.55 MB",false,2022-08-28 14:48:07,2022-08-28 09:06:11.024,2022-08-28 09:06:11.024,2022-08-28 16:36:42.921,37513,50,177.491729537492,53.0024736489802,83.753407,0.878916,1.22545,1.617959,5.79858,2.704427,0.0,8.503008,S2A_OPER_MSI_L1C_TL_ATOS_20220828T111222_A037513_T37VEK_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>63.124154804659014,39.69912394247575 63.120069594324114,39.69514493956811 62.981591411905285,39.562453922930885 62.843158708010506,39.43077664481795 62.70460185796081,39.300654479238034 62.56595892642409,39.171677867449645 62.42720450585743,39.04360259485201 62.37914270823497,38.99961325370736 63.129519214116456,38.999603395039486 63.124154804659014,39.69912394247575</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((38.99961325370736 62.37914270823497, 39.04360259485201 62.42720450585743, 39.171677867449645 62.56595892642409, 39.300654479238034 62.70460185796081, 39.43077664481795 62.843158708010506, 39.562453922930885 62.981591411905285, 39.69514493956811 63.120069594324114, 39.69912394247575 63.124154804659014, 38.999603395039486 63.129519214116456, 38.99961325370736 62.37914270823497)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220828T090611_N0400_R050_T37VEK_20220828T144807.SAFE,Multi-Spectral Instrument,MSI,165.55 MB,GS2A_20220828T090611_037513_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220828T144807_S20220828T091109_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220828T144807_A037513_T37VEK_N04.00,S2A_MSIL2A_20220828T090611_N0400_R050_T37VEK_20220828T144807,bb7c8535-1d9e-4f08-8917-dccd18e66041
3907566b-9f43-4f9d-8ee2-a8016ea3f205,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDJ_20220828T144807,https://scihub.copernicus.eu/dhus/odata/v1/Products('3907566b-9f43-4f9d-8ee2-a8016ea3f205')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('3907566b-9f43-4f9d-8ee2-a8016ea3f205')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('3907566b-9f43-4f9d-8ee2-a8016ea3f205')/Products('Quicklook')/$value,"Date: 2022-08-28T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 725.45 MB",false,2022-08-28 14:48:07,2022-08-28 09:06:11.024,2022-08-28 09:06:11.024,2022-08-28 16:32:54.620,37513,50,175.159062698167,52.1632657020102,91.961801,0.696645,3.4921469999999997,0.123415,0.735073,0.43295100000000003,0.0,3.151782,S2A_OPER_MSI_L1C_TL_ATOS_20220828T111222_A037513_T37VDJ_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>62.22961143586036,38.863093030304036 62.14929600458896,38.790049148197134 62.010179123796966,38.66439975806605 61.87091138200333,38.53986596729768 61.73146841667821,38.416084237200174 61.591939810671576,38.293361850547214 61.4523562207762,38.171763206588736 61.31273846112448,38.05129367543072 61.23858030238214,37.988196424829084 61.2332991784862,37.13648957660227 62.2184290746324,37.07602038371172 62.22961143586036,38.863093030304036</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.13648957660227 61.2332991784862, 37.988196424829084 61.23858030238214, 38.05129367543072 61.31273846112448, 38.171763206588736 61.4523562207762, 38.293361850547214 61.591939810671576, 38.416084237200174 61.73146841667821, 38.53986596729768 61.87091138200333, 38.66439975806605 62.010179123796966, 38.790049148197134 62.14929600458896, 38.863093030304036 62.22961143586036, 37.07602038371172 62.2184290746324, 37.13648957660227 61.2332991784862)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDJ_20220828T144807.SAFE,Multi-Spectral Instrument,MSI,725.45 MB,GS2A_20220828T090611_037513_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220828T144807_S20220828T091109_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220828T144807_A037513_T37VDJ_N04.00,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDJ_20220828T144807,3907566b-9f43-4f9d-8ee2-a8016ea3f205
e42120a7-5dd1-442d-aed4-afc3ab7d165a,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDK_20220828T144807,https://scihub.copernicus.eu/dhus/odata/v1/Products('e42120a7-5dd1-442d-aed4-afc3ab7d165a')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('e42120a7-5dd1-442d-aed4-afc3ab7d165a')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('e42120a7-5dd1-442d-aed4-afc3ab7d165a')/Products('Quicklook')/$value,"Date: 2022-08-28T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.04 GB",false,2022-08-28 14:48:07,2022-08-28 09:06:11.024,2022-08-28 09:06:11.024,2022-08-28 16:29:46.467,37513,50,175.11331379804,53.0610077949898,71.589404,1.704589,2.704616,2.578017,7.991721,8.092003,7e-06,16.142963,S2A_OPER_MSI_L1C_TL_ATOS_20220828T111222_A037513_T37VDK_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>62.58571532604655,39.190056831715616 62.56595892642409,39.171677867449645 62.42720450585743,39.04360259485201 62.28831658145808,38.91648316550256 62.14929600458896,38.790049148197134 62.141326665289995,38.78285129688705 62.13068971471457,37.08158830942857 63.11565818731508,37.016893407507126 63.12938723905255,39.193542559671464 62.58571532604655,39.190056831715616</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.08158830942857 62.13068971471457, 38.78285129688705 62.141326665289995, 38.790049148197134 62.14929600458896, 38.91648316550256 62.28831658145808, 39.04360259485201 62.42720450585743, 39.171677867449645 62.56595892642409, 39.190056831715616 62.58571532604655, 39.193542559671464 63.12938723905255, 37.016893407507126 63.11565818731508, 37.08158830942857 62.13068971471457)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDK_20220828T144807.SAFE,Multi-Spectral Instrument,MSI,1.04 GB,GS2A_20220828T090611_037513_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220828T144807_S20220828T091109_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220828T144807_A037513_T37VDK_N04.00,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDK_20220828T144807,e42120a7-5dd1-442d-aed4-afc3ab7d165a
db7591cb-ed32-4437-b316-80c9135f4924,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDL_20220828T144807,https://scihub.copernicus.eu/dhus/odata/v1/Products('db7591cb-ed32-4437-b316-80c9135f4924')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('db7591cb-ed32-4437-b316-80c9135f4924')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('db7591cb-ed32-4437-b316-80c9135f4924')/Products('Quicklook')/$value,"Date: 2022-08-28T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.05 GB",false,2022-08-28 14:48:07,2022-08-28 09:06:11.024,2022-08-28 09:06:11.024,2022-08-28 16:29:33.355,37513,50,175.065065444568,53.9585725990345,76.625592,0.90402,9.548289,0.564548,4.429798,2.365853,0.0,6.91228,S2A_OPER_MSI_L1C_TL_ATOS_20220828T111222_A037513_T37VDL_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>64.01273971025269,36.95350152328005 64.02701663648664,39.19973446543408 63.04161051899223,39.1929601619421 63.02793322568484,37.022856165720086 64.01273971025269,36.95350152328005</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.022856165720086 63.02793322568484, 39.1929601619421 63.04161051899223, 39.19973446543408 64.02701663648664, 36.95350152328005 64.01273971025269, 37.022856165720086 63.02793322568484)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDL_20220828T144807.SAFE,Multi-Spectral Instrument,MSI,1.05 GB,GS2A_20220828T090611_037513_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220828T144807_S20220828T091109_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220828T144807_A037513_T37VDL_N04.00,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDL_20220828T144807,db7591cb-ed32-4437-b316-80c9135f4924
41cb8425-f89c-4352-ac69-03eb00c57d47,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDG_20220828T144807,https://scihub.copernicus.eu/dhus/odata/v1/Products('41cb8425-f89c-4352-ac69-03eb00c57d47')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('41cb8425-f89c-4352-ac69-03eb00c57d47')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('41cb8425-f89c-4352-ac69-03eb00c57d47')/Products('Quicklook')/$value,"Date: 2022-08-28T09:06:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 30.49 MB",false,2022-08-28 14:48:07,2022-08-28 09:06:11.024,2022-08-28 09:06:11.024,2022-08-28 16:28:56.178,37513,50,175.243996862319,50.3677758067128,86.560345,1.296035,12.105043,0.036619,0.001308,0.000654,0.0,0.001962,S2A_OPER_MSI_L1C_TL_ATOS_20220828T111222_A037513_T37VDG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>60.42487620015819,37.31428888747561 60.33306841010317,37.23992624893685 60.27238076464263,37.191169181167645 60.424068377995575,37.18299268869728 60.42487620015819,37.31428888747561</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.191169181167645 60.27238076464263, 37.23992624893685 60.33306841010317, 37.31428888747561 60.42487620015819, 37.18299268869728 60.424068377995575, 37.191169181167645 60.27238076464263)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDG_20220828T144807.SAFE,Multi-Spectral Instrument,MSI,30.49 MB,GS2A_20220828T090611_037513_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220828T144807_S20220828T091109_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220828T144807_A037513_T37VDG_N04.00,S2A_MSIL2A_20220828T090611_N0400_R050_T37VDG_20220828T144807,41cb8425-f89c-4352-ac69-03eb00c57d47
